,clean_tweets,label
498,im feelin like malcolm in the middle these bitches surround me they cant miss em,0
499,im gonna piss on your dimple  stop wasting prayers on trash teams lol,0
500,im probably your main bitch chocolate dipped cinnamon apple,0
501,im sick of his shit man  sit his bitch ass im fed up bro   geno threw yet another pick smh,0
502,im sorry i fucked yo bitch but she really dig a nigga ,0
503,ibs irritable bitch syndrome,0
504,if you love her then hide yo bitch so youll keep shoy ,0
505,if you talk back to me you aint getting no pussy me vgnwcfgvsj,0
506,if youre a bad bitch put your hands up high every girl in the room stas waving there hands around,0
507,imma tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahahahahahaha  ,0
508,in my mind gotta be the dumb hoe anthem,0
509,is that an albino mexican no dad hes asian,0
510,it takes a true directioner to accept larry you know what bitch its fans like you that make the boys cry ,0
511,its allegations were u in the bedroom did u see it words of a naive  blind bitch we know ur husband cheated on u ramona is dumb,0
512,its never too late to tag a bitch ,0
513,its the dykes hunter dyke with a dyke ,0
514,julia robes youre a ho  ,0
515,just follow the yellow brick twitter,0
516,lmfaoooooooooooooooooo  if your pussy is good but my mama don like you guess who gotta go mama,0
517,lol cripple  wendy davis   scientists create remotecontrolled chick to study shy penguins ,0
518,lets do nips ahoy and spank me maybe,0
519,lets kill cracker babies wtf did i just hear wow,1
520,like correct me if im wrong but doesnt pimpin involve smackin bitches for money,0
521,lmao     pound cake look like pussy  ,0
522,lmao  the drose adidas are lighter than my phone  shit is retarded,0
523,mam ren doet in haar rol net of ze ongesteld is wat is ongesteld van dat soo vragen waar je denkt hoe leg ik die weer uit,0
524,maybe she wants to be more than your friend or maybe shes a stupid bitch you never know until you make her cum ,0
525,mine plays dmx and kirk franklin smh  well my neighbors are ghetto  they get up at like and beat their kids,0
526,my grandma used to call me a porch monkey all the time come to think of it she did refer to a broken bottle as a nigger knife ,1
527,my momma told me to tell you to mind yoooo damn motha fuckin business you  not knowin what it is bitch,0
528,my nips are freeeeezingand thats not okay because theyre slicing through my bra ,0
529,my twitter was hacked  im too pussy to admit that i said it and now i want to act like i never said it,0
530,nah girl i aint gon be able to make it its been tight since russ loss his job you in the back like damn bitch really,0
531,nah its you   yo i thought photoshopped my face on that faggot smmfhi hate yall ,1
532,new flame the song of the yr lol that bitch super run like,0
533,niggas always yelling fuck bitches get money meanwhile theyre broke and still want the bitches,0
534,niggas be pressed for pussy eeeeeen nothin,0
535,no bitches   nan,0
536,no boats and hoes please thanks  mom,0
537,ovo   kendrick lamar still trash,0
538,on top of that she just a pregnant ass sorry hoe aint never got no money even her water broke   ,0
539,only a couple of red sox have gotten past first base im dying laughing maybe the yanks need to teach them some game,0
540,our people now is the time for the aryan race stand up and say no more before the mongerls turn the world into a ghetto slum ,1
541,pistol whip my dickau shoot yo bitch club up sometimes freestyles be freestyles and im okay with that,0
542, it for me please and thanks  did a pierced pussy just come across my timeline ,0
543,remy machiavelli send shots to ya belly  my bitch ,0
544,robeo you are one nasty hoe,0
545,sorry jb fan justin come back that is the top comment on a justin timberlake video with million views son of a fucking bitch,0
546,searching the incredible story of white mans quest to find the ingredients necessary to make caribbean jerked chicken in redneck land,0
547,selling my soul for material wishes fast cars and bitches   ,0
548,shake that bear  aka two rednecks having sex on a dead bear,0
549,shall i compare thee to a summer day no a summer day is not a bitch,0
550,she gotta shape up her pussy lips tho  whole wheat organic pussy ,0
551,she said wigga man you richtake the durag off ,0
552,she was a bitch anyway,0
553,shes from florida so youve got to do the sniff test in those swamp pussies ,0
554,slow the fuck down bitch i know where you live classy young lady,0
555,so hes a good football playerbut he still acts like a nig,0
556,stop being a pussy son and shove that needle into your own hea ,0
557,stop looking us and go eat some pussy you yuppie fucks,0
558,takin it straight to di why finger the pussy when i know i can put my dick in it ,0
559,that aint bro moves thats hoe moves,0
560,that girl is plain looking borderline ugly  chunky hey at least shes got a nice smile  a great personality,0
561,the devil grows inside the heas of the selfish and wicked white brown yellow and black color is not restricted,0
562,the water isnt yellow im a healthy student,0
563,these hoes aint loyal,0
564,these hoes keep callin but i aint pickin up,0
565,these sour apple bitter bitches im not fuckin wit em,1
566,they faggots  orioles petty as fuckgot swept up outta this bitch,0
567,they have some ghetto ass bands  gets snuck ,0
568,they have to that division is trash  saints gon win the nfc southwatch,0
569,this is for all the fans that waited the bitch niggas that hated  old hoes we dated look mama we ,0
570,this is for my ghetto motherfuckers missy elliott,0
571,this recipe calls for a leftover brownie what the hell is a leftover brownie thats just a brownie you havent eaten yet,0
572,those ratchet broads dont represent me but your white ass cant talk trash about them cause you on racist shit black,0
573,trust noneeee bitch i dont ,0
574,twitter is twitter bitch twitter is life,0
575,two roads diverged in a yellow wood and i chose the one to j  robe frost giant,0
576,u got my bitch niggaal haymon to antonio tarver,0
577,uhuh what do we have your empty hea my empty bottle a yellow cab that you would like to catch cuz yo latest ex made u mad,0
578,used to have a girlfriend now all i got is hoes i was lookin for a good girl but she was fuckin on the low,0
579,virgin pussy    regular pussy    oomf pussy ,0
580,whaaaaaat lmaooo   thats why i luv u fat bitches cuz yall got some big ole titties and phat booties,0
581,walked in that bitch like nigga we made it,0
582,we hate niggers we hate faggots and we hate spicskkk rally,1
583,were out here and were queer     hut we like it in our butt,1
584,well bitch biology said ,0
585,what i do  gotta repo you as spam   ladies  if your head game better than your pussy,0
586,when im done with a hoe i pass her to the squad g,0
587,who the fuck you callin jiggaboo nigga,1
588,why people think gay marriage is okay is beyond me sorry i dont want my future son seeing fags walking down the street holding hands an,1
589,why u being such a little bitch chris you aint six bitch  allisons mom,0
590,why would i want to play with some pussy   dead ,0
591,why would you wanna be the green ranger hes evil duh bitch,0
592,why would you want pussy on your side burns thats a good question  hahahahaha ,0
593,will shank a bitch for ceviche,0
594,work   gets me through those rough days hahaha ,0
595,wow you are a bitch yes thats already been established anything else you have to say,0
596,yall forget he has his brand new baby girl at home bitch the cookies are burning,0
597,yah has said in his word that the mtzraym are his people and ysrahal is his inheritance and the kushite,0
598,yaoooooooo  mawnin yardies ,0
599,yo bitch on the horn tryna shoot a porn   thats t shi wohy tony,0
600,yo can i sublet your pussy ,0
601,yo feet smell like my puss  whut  like flowers bitch  omg,0
602,yo mama bitch   what was the one sentence that ended your relationship,0
603,you aint gunna do shit spear chucker,1
604,you aint my bitch is my favorite response to long texts,0
605,you and yo boys some pussy cats,0
606,you are a cunt,0
607,you can pull more pussy with a dodge and collect them panties alright stormy and jake ,0
608,you can take someone out of the ghetto but you cant take the ghetto out of them,0
609,you dont like us colored folks what the hell youre not colored you white fucks ,0
610,you got hella hoes ,0
611,you hit no lights no line for toco bell at in he morning and dianas back in her house its a miracle  charlie ,0
612,you look cute today  really helll no swerve hoe,0
613,you look like little birds help you get dressed in the morning,0
614,you ol trout mouth ass bitch deeeeaaaadd,1
615,you talk like a fag and your shits retarded but thats cool scro lots of tards out there living total kickass lives,0
616,you took our land so you could make each other retarded in diapers sureuse our imagecool    ,0
617,youre a garden rose and that bitch is a weed,0
618,youre fucked up no shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut,0
619,your a queer ,0
620,your homeboy looking bad and you giving cash to them hoes,0
621,your teeth are like the stars aww thanks yeah yellow and far away from each other,0
622,yup fuck em  playing like trash   clippers dont wanna play lol,0
623,aint it time for you hoes to get out of here lol this is what arianas mom says to us,0
624,are we bitches  ,0
625,ayo i even kill handicapped and crippled bitcheslook at my scalp real close and youll see triple sixes,1
626,bitch freak my shit,0
627,bitch my vagina is a little more resilient than that ,0
628,but i love him nah bitch that aint love,0
629,but pussy is the root of all drama an attribute put up in they head by they mama,0
630,call me keyshawn johnson cause im catchin erry hoe,0
631,captain save a hoe is the most annoying phrase,0
632,day of judgement everybody gonna be looking at the big jumbotron watching me fuck this majjinn buu bitch,0
633,dont let your side bitch settle in i might have to headbutt you evelyn,0
634,dont show me no bitch unless she look like dolly paon,0
635,fuck you you pussy ass hater go suck a dick and die quick  someone to me in youtube comments i think wed be good friends,1
